Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2015,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2014,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2013,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2012,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2011,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2010,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2009,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2008,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2007,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2006,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2005,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2004,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2003,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2002,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2001,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,2000,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1999,1.064,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1998,1.064,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1997,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1996,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1995,1.068,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1994,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1993,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1992,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1991,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1990,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1989,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1988,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1987,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1986,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1985,1.074,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1984,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1983,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1982,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1981,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1980,1.074,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1979,1.074,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1978,1.073,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1977,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1976,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1975,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1974,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1973,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1972,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1971,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1970,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1969,1.068,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1968,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1967,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1966,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1965,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1964,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1963,1.068,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1962,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1961,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greece,GRC,1960,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2021,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2020,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2019,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2018,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2017,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2016,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2015,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2014,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2013,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2012,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2011,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2010,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2009,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2008,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2007,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2006,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2005,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2004,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2003,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2002,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2001,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,2000,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1999,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1998,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1997,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1996,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1995,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1994,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1993,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1992,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1991,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1990,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1989,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1988,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1987,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1986,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1985,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1984,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1983,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1982,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1981,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1980,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1979,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1978,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1977,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1976,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1975,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1974,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1973,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1972,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1971,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1970,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1969,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1968,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1967,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1966,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1965,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1964,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1963,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1962,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1961,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Greenland,GRL,1960,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2021,1.04,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2020,1.041,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2019,1.041,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2018,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2017,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2016,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2015,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2014,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2013,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2012,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2011,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2010,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2009,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2008,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2007,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2006,1.041,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2005,1.04,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2004,1.04,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2003,1.039,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2002,1.039,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2001,1.038,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,2000,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1999,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1998,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1997,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1996,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1995,1.035,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1994,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1993,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1992,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1991,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1990,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1989,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1988,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1987,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1986,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1985,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1984,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1983,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1982,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1981,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1980,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1979,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1978,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1977,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1976,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1975,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1974,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1973,1.035,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1972,1.035,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1971,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1970,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1969,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1968,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1967,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1966,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1965,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1964,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1963,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1962,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1961,1.038,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Grenada,GRD,1960,1.038,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2021,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2020,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2019,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2018,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2017,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2016,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2015,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2014,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2013,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2012,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2011,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2010,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2009,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2008,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2007,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2006,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2005,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2004,1.072,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2003,1.072,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Guam,GUM,2002,1.072,
